item,itemLabel,startDate,endDate,sourceDate,psid
Q50838,Dame Anson Chan,1997-07-01,2001-04-30,2022-06-23,Q50838-F86808F6-BE89-4457-915B-36D34C4FE79C
Q15024,Donald Tsang Yam-kuen,2001-05-01,2005-05-25,2022-06-23,q15024-3BA67338-D689-4119-9F25-ADD4B3DC9761
Q2109662,Rafael Hui Si-yan,2005-06-30,2007-06-30,2022-06-23,q2109662-f4e4b032-48d4-bf73-3b42-43ffdbad179e
Q19220,Henry Tang Ying-yen,2007-07-01,2011-09-28,2022-06-23,Q19220-A077DD71-2918-41F5-B5F0-E3EA62437023
Q4861940,Stephen Lam Sui-lung,2011-09-30,2012-06-30,2022-06-23,q4861940-7e94f4f7-46e8-2d44-2195-9c2c6d20a7c1
Q19217,Carrie Lam Cheng Yuet-ngor,2012-07-01,2017-01-16,2022-06-23,q19217-9C480174-6C24-4D8A-AFF9-D519AF2B3BB8
Q6790301,Matthew Cheung Kin-chung,2017-01-16,2021-06-25,2022-06-23,Q6790301-1DB1339A-1F9E-45B9-8948-7F4FF6FA0930
Q9051824,John Lee Ka-chiu,2021-06-25,2022-04-07,2022-06-23,Q9051824-deb40e2d-402d-7868-0bf3-d9d73e29a404
Q9439903,Eric Chan Kwok-ki,2022-07-01,,2022-06-23,Q9439903-5b7e868f-4126-d1b5-7c10-74b8b977ac6f
